age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
29,4,9,2,13,0,4,1,0,0,48,38
30,2,9,0,0,4,4,0,0,0,35,38
19,2,9,4,2,2,4,1,0,0,40,38
42,0,9,4,0,4,4,0,0,0,40,38
39,2,14,0,3,4,2,0,15020,0,60,38
42,2,13,4,11,3,4,1,0,0,60,38
20,2,10,4,0,3,4,1,0,0,40,38
69,4,9,2,11,0,4,1,0,0,33,38
47,2,9,2,6,5,4,0,0,0,40,38
43,2,9,0,7,1,4,1,0,0,40,38
19,2,9,4,7,3,4,0,0,0,30,38
25,2,13,4,0,3,4,0,0,0,40,38
27,2,9,4,2,1,4,1,0,0,40,38
35,2,9,4,6,2,4,1,0,0,40,25
45,1,10,0,0,4,2,0,6497,0,35,38
19,2,9,4,5,3,4,1,0,0,40,38
39,2,9,4,2,3,4,1,0,0,40,38
36,2,9,2,13,0,4,1,7298,0,50,38
53,2,9,2,6,0,4,1,0,0,40,38
25,2,10,4,9,1,4,0,0,0,8,38
17,2,5,4,11,3,2,1,0,0,22,38
34,2,9,4,13,1,4,1,0,0,70,38
41,2,14,2,3,0,4,1,0,0,45,38
38,2,9,4,7,4,2,0,0,0,30,38
28,2,4,2,6,2,1,0,0,0,48,2
60,4,10,2,2,0,4,1,0,0,24,38
44,2,9,0,0,4,4,0,0,0,40,38
20,1,10,4,4,3,4,1,0,0,40,38
29,2,13,4,9,1,4,0,14344,0,40,38
55,2,10,0,7,1,4,0,0,0,20,38
53,1,14,2,9,0,4,1,0,0,40,38
44,2,13,2,12,5,4,0,0,0,20,38
20,2,10,4,11,3,4,0,0,0,13,38
48,4,9,0,9,1,4,1,0,0,15,38
19,4,10,4,7,3,4,0,0,0,40,25
32,2,13,2,9,2,4,1,0,0,40,38
26,1,13,4,9,3,2,0,0,0,42,38
32,2,9,2,6,0,4,1,5178,0,50,38
51,2,9,5,6,1,4,1,0,1876,40,38
49,2,10,2,0,0,4,1,0,1902,50,38
63,2,10,2,9,0,4,1,0,0,16,38
28,3,13,2,3,0,4,1,0,0,60,38
51,2,13,2,9,0,4,1,0,0,50,38
52,2,9,2,6,0,4,1,0,0,48,38
47,0,9,2,13,0,2,1,0,0,50,38
41,4,10,2,4,0,4,1,7688,0,50,38
56,4,6,0,11,3,4,1,0,0,40,38
20,2,10,4,7,1,4,0,0,0,25,38
29,2,7,0,2,4,4,0,0,0,52,38
45,3,15,2,9,0,4,1,0,1485,50,38
45,2,10,2,9,0,4,1,0,0,50,38
25,1,10,2,4,0,4,1,0,0,40,38
34,2,9,2,6,2,3,0,0,0,20,3
41,2,7,0,5,4,4,0,0,0,40,38
66,2,14,2,11,0,4,1,0,0,50,38
25,3,9,2,3,0,4,1,0,0,40,38
53,2,12,4,3,1,4,0,0,0,60,38
21,2,9,4,5,2,2,1,2176,0,40,38
23,2,9,4,7,4,4,0,0,0,35,38
28,2,15,4,9,1,4,1,0,0,60,38
55,2,9,2,2,0,4,1,0,0,40,38
35,2,10,4,5,3,2,1,0,0,40,38
34,2,10,2,11,0,4,1,0,0,25,38
61,2,4,2,13,0,2,1,0,1651,40,38
19,5,7,4,7,3,4,1,0,0,30,38
58,2,10,2,3,0,4,1,0,0,40,38
53,2,10,2,13,0,4,1,0,0,40,38
56,2,9,0,0,2,0,0,0,0,35,38
30,2,13,4,9,1,4,1,0,0,40,38
63,2,4,6,7,1,4,0,0,0,41,38
19,2,8,4,5,3,4,1,0,0,20,38
23,2,13,2,0,2,4,0,0,0,40,38
67,3,9,6,3,1,4,0,15831,0,40,38
40,2,9,2,6,0,4,1,0,0,40,38
36,2,9,5,7,4,2,0,0,0,35,38
49,4,9,0,11,1,4,1,0,0,50,38
45,2,9,0,11,1,4,0,0,0,35,38
59,2,9,2,2,0,4,1,0,0,40,38
52,3,15,2,3,0,4,1,0,0,40,38
59,2,13,2,2,0,4,1,0,0,60,38
47,2,9,0,6,4,4,0,0,0,60,38
34,2,10,2,9,0,4,1,0,0,50,38
40,2,13,2,3,0,4,1,0,0,40,38
37,2,13,4,9,1,4,0,0,1340,42,38
37,2,10,2,3,0,2,1,0,1887,60,4
35,2,13,2,3,0,4,1,0,0,50,38
33,2,10,4,0,3,4,0,99999,0,30,38
21,2,9,4,6,3,4,1,0,0,40,38
35,4,10,2,2,0,4,1,0,0,60,38
39,2,9,5,6,1,2,1,0,0,40,38
24,2,10,2,12,0,4,1,0,0,50,38
41,1,10,0,0,4,2,0,0,0,40,38
24,2,9,2,3,0,4,1,0,0,50,38
41,2,10,2,11,0,4,1,3942,0,40,38
34,2,13,2,3,0,4,1,0,0,40,38
30,2,9,2,13,0,4,1,3103,0,70,38
28,2,15,0,9,4,4,1,0,0,55,38
53,2,10,2,9,0,4,1,0,0,40,38
25,2,9,5,2,1,2,1,0,0,40,38
43,2,9,4,6,3,4,1,0,0,40,38
73,4,9,2,4,0,1,1,0,2457,40,39
19,2,9,4,7,3,4,1,0,0,20,38
23,2,9,2,3,0,4,1,0,0,30,38
28,4,7,4,2,1,4,1,0,0,40,38
63,2,6,2,13,0,4,1,0,0,40,38
62,1,10,2,6,0,4,1,0,0,40,38
28,2,10,2,11,0,0,1,0,0,60,38
22,2,10,4,9,3,4,1,0,0,98,38
33,5,13,4,9,2,2,0,0,0,40,38
25,2,9,2,11,0,4,1,0,0,40,38
44,2,9,4,2,2,4,1,0,0,58,38
42,2,12,2,3,0,4,1,0,0,60,38
62,2,6,6,5,1,4,0,0,0,40,38
31,2,10,4,0,1,4,0,0,0,45,38
44,2,12,2,3,0,4,1,4386,0,45,38
28,4,9,2,11,0,4,1,0,0,50,38
35,2,10,2,5,0,4,1,0,0,40,38
38,2,10,5,7,1,4,0,0,0,58,38
53,2,9,2,2,0,4,1,0,0,40,38
41,2,9,2,13,0,4,1,0,0,50,38
45,2,10,2,11,0,4,1,0,0,40,38
32,2,9,2,2,0,4,1,0,0,50,38
61,4,10,2,0,0,4,1,0,0,50,38
52,2,10,2,6,0,4,1,0,0,40,38
29,1,15,4,9,1,4,0,0,0,70,38
57,2,10,2,2,0,4,1,0,0,40,30
44,2,14,4,3,1,4,1,14084,0,56,38
61,2,4,0,7,1,4,1,0,0,35,38
38,5,16,2,9,0,4,1,0,0,55,38
17,2,6,2,11,3,4,0,0,0,30,38
29,2,9,4,3,1,4,0,0,0,38,38
30,1,9,5,7,4,4,0,0,0,26,38
41,2,9,4,2,1,4,1,0,0,54,38
25,2,9,2,2,0,4,1,0,0,45,38
35,2,9,2,11,0,4,1,5178,0,50,38
57,4,10,2,11,0,4,1,0,0,60,38
30,2,4,4,2,1,4,1,0,0,50,38
65,1,7,2,13,0,4,1,0,0,35,38
51,2,16,0,2,1,4,0,4787,0,60,38
41,2,2,2,4,0,4,1,0,0,40,25
21,2,10,4,7,3,4,1,0,0,40,38
34,2,10,4,7,4,4,0,0,0,40,38
60,2,11,0,7,1,4,1,0,0,20,38
20,2,11,4,0,3,4,0,0,0,40,38
25,1,13,2,9,5,4,0,0,0,38,38
29,2,5,0,6,4,2,0,0,0,40,38
28,2,9,2,13,0,4,1,0,0,40,38
39,2,9,2,2,0,4,1,0,0,40,38
44,2,10,2,2,0,4,1,0,0,40,38
55,2,11,2,0,0,4,1,0,0,40,38
29,2,13,4,3,1,4,0,0,2258,45,38
23,2,10,4,5,3,4,1,0,0,15,38
64,2,13,2,3,0,4,1,15024,0,40,38
64,2,10,3,3,4,4,0,0,0,40,38
42,2,5,2,13,0,4,1,0,0,40,38
24,2,6,0,5,4,4,0,0,0,58,38
33,4,13,2,3,0,4,1,0,0,40,38
28,2,10,4,7,1,4,0,0,0,30,38
29,2,10,2,2,0,4,1,0,1485,40,38
47,2,14,2,11,0,4,1,0,0,40,38
18,2,9,2,0,5,4,0,0,0,40,38
58,2,10,2,11,0,2,1,0,0,40,38
29,4,9,4,4,1,4,1,0,0,40,38
39,2,13,2,3,0,4,1,0,0,50,38
56,1,16,0,9,1,4,0,0,1669,38,38
66,1,9,6,0,4,4,0,0,0,35,38
58,2,13,2,0,0,1,1,0,0,40,29
28,2,10,2,2,0,4,1,0,0,50,10
45,3,15,4,2,1,4,1,0,0,50,38
26,1,14,4,9,1,4,0,0,0,40,1
47,0,10,2,0,0,4,1,0,0,40,38
53,2,9,2,13,0,4,1,0,2002,40,38
33,2,10,0,3,4,4,0,0,0,40,38
54,2,10,0,7,1,4,0,0,0,47,38
27,2,9,0,3,4,4,0,0,0,40,38
43,2,10,0,12,1,4,0,0,0,50,38
30,2,10,4,0,1,4,1,0,0,48,38
41,2,5,2,2,0,4,1,0,0,40,38
34,2,14,2,9,0,4,1,7688,0,55,38
64,3,2,2,11,0,4,1,0,0,20,38
18,2,7,4,5,3,4,1,0,0,16,38
47,5,9,0,0,4,4,0,1831,0,38,38
32,2,9,2,3,5,4,0,0,0,50,38
37,2,10,2,0,0,4,1,0,0,37,38
17,2,7,4,7,3,2,1,0,0,16,13
38,2,9,2,2,0,4,1,0,0,40,38
22,2,13,4,11,1,4,1,0,0,45,38
36,2,4,3,6,4,4,0,2977,0,40,32
39,1,13,2,9,0,4,1,0,0,50,38
50,4,9,2,2,0,4,1,0,0,30,38
51,4,14,0,9,4,4,1,0,0,60,38
23,2,10,0,3,1,4,1,0,0,50,38
52,2,14,2,3,0,4,1,0,0,40,38
43,2,9,2,2,0,4,1,0,0,45,38
63,4,9,2,7,0,4,1,0,0,12,38
53,5,9,0,3,1,4,1,0,1092,40,38
25,2,9,4,2,2,2,1,0,0,40,38
31,2,12,4,2,3,3,1,0,0,50,38
56,4,9,2,3,0,4,1,0,0,48,38
47,2,9,2,2,0,4,1,0,0,40,38
36,2,10,2,11,0,4,1,0,0,44,38
32,2,9,2,2,0,4,1,5178,0,48,38
57,4,10,6,3,2,4,1,0,0,25,38
50,2,9,0,0,1,2,1,0,0,40,38
39,2,9,2,6,0,4,1,0,0,43,38
37,5,9,4,7,3,4,0,0,0,40,38
41,2,13,2,3,0,4,1,0,0,60,38
33,4,10,2,2,0,4,1,0,0,60,38
40,3,12,0,11,4,4,0,1506,0,40,38
55,2,9,5,5,4,4,1,0,0,40,38
45,2,13,2,3,0,4,1,0,0,60,38
29,2,10,0,0,1,4,0,0,0,40,38
28,2,10,4,2,3,4,1,0,0,50,38
43,2,13,2,2,0,4,1,0,0,48,38
44,1,9,0,2,4,2,1,0,0,40,38
60,1,11,0,9,4,4,1,0,0,40,38
56,2,11,2,11,0,4,1,15024,0,40,38
18,2,6,4,13,1,4,1,0,0,56,38
29,1,9,4,10,1,4,1,0,0,40,38
23,2,13,4,3,1,4,1,0,0,40,38
62,2,13,6,3,1,4,1,10520,0,50,38
46,4,14,2,3,0,4,1,0,0,45,38
19,2,9,4,0,3,4,0,0,0,15,38
23,2,13,4,11,1,4,1,0,0,25,38
35,2,9,0,7,1,2,1,0,0,40,38
30,3,10,4,3,1,4,0,0,0,60,38
31,2,9,5,6,4,4,0,0,2238,40,38
23,2,10,5,11,4,4,0,0,0,40,38
48,2,16,2,9,0,1,1,0,1902,40,2
18,2,9,4,5,3,4,0,0,1719,15,38
41,2,10,2,9,0,2,1,0,0,4,38
35,2,11,2,12,0,4,1,0,0,40,38
25,2,9,4,5,1,4,1,0,0,48,38
27,2,15,2,0,0,4,1,0,0,40,38
23,2,9,4,0,3,4,1,0,0,30,38
36,2,13,2,9,0,4,1,0,0,40,38
38,2,10,0,2,1,4,1,0,0,44,38
37,2,9,2,2,0,4,1,0,0,50,38
39,1,12,0,9,1,4,1,0,0,59,38
68,2,9,4,11,1,4,0,0,0,30,38
34,2,13,4,9,3,4,0,0,0,40,38
30,2,9,3,2,2,4,1,0,0,40,38
38,2,10,4,11,1,4,1,0,0,60,38
38,2,13,2,9,0,4,1,7298,0,60,38
66,2,13,2,0,0,1,1,0,0,40,29
34,2,10,2,2,0,1,1,0,0,40,29
57,2,13,2,3,0,4,1,15024,0,60,38
41,2,9,2,13,0,4,1,0,0,40,38
35,2,11,4,2,1,4,1,0,0,40,38
26,2,9,4,0,1,4,0,0,0,40,38
45,2,11,0,0,4,2,0,0,0,40,38
42,2,10,2,7,5,2,0,0,0,30,38
27,2,10,4,11,1,2,1,0,0,40,38
36,4,9,2,4,0,4,1,0,0,84,38
66,2,9,2,5,0,4,1,0,0,10,38
42,1,10,4,2,1,4,1,0,0,40,38
29,2,9,4,2,1,4,1,0,0,40,12
24,2,9,4,4,3,4,1,0,0,98,38
22,2,10,4,7,4,2,0,0,0,30,38
21,2,10,4,7,3,4,1,0,0,20,38
28,2,9,2,0,0,4,1,0,0,40,38
65,3,13,2,3,0,4,1,0,0,44,25
47,1,14,2,9,0,4,1,0,0,60,38
19,2,9,4,7,3,4,0,0,0,15,38
40,2,9,5,6,1,4,0,0,0,40,38
44,2,9,0,13,1,4,1,0,0,40,38
48,4,13,5,2,1,4,1,0,0,50,38
43,2,9,2,2,0,4,1,0,0,40,38
37,2,9,2,2,0,4,1,0,0,40,38
26,2,10,2,0,0,4,1,0,0,40,38
76,1,9,2,10,0,4,1,0,0,15,38
61,2,9,2,13,0,4,1,0,0,20,38
27,2,11,2,4,0,4,1,0,0,40,38
34,2,10,2,7,0,4,1,0,0,50,38
57,2,10,0,7,1,4,0,0,0,38,38
58,2,7,6,7,1,4,0,0,0,40,38
23,2,10,4,7,3,4,0,0,0,30,38
31,2,13,2,3,0,4,1,0,0,40,38
33,2,10,2,3,0,4,1,0,0,40,4
22,2,9,4,7,3,4,0,0,0,36,38
46,2,10,0,0,1,4,0,0,0,40,38
46,2,11,2,9,0,4,1,0,0,40,38
27,4,10,2,4,0,4,1,0,0,50,38
22,2,5,4,13,3,4,1,0,0,40,38
55,2,9,0,3,1,4,1,0,0,60,38
38,2,9,2,5,0,4,1,0,0,40,38
30,0,10,2,0,0,4,1,7298,0,48,4
27,5,12,4,10,1,4,1,0,0,40,38
41,5,9,2,0,5,4,0,0,0,40,38
39,4,13,2,9,0,4,1,15024,0,50,23
41,2,13,2,3,0,4,1,0,0,50,38
32,2,10,2,6,0,4,1,0,0,50,38
45,3,11,0,11,4,4,0,0,0,30,38
32,2,10,2,5,0,4,1,0,0,50,1
56,2,13,2,3,0,4,1,4508,0,40,38
48,2,7,2,5,0,4,1,0,0,60,38
41,2,3,0,7,4,4,0,0,0,40,32
26,0,9,0,0,3,4,0,0,0,40,38
37,2,9,2,2,0,4,1,0,1628,40,38
43,2,14,0,9,4,4,0,0,2547,40,38
54,2,10,2,2,0,4,1,3103,0,40,10
37,2,10,2,3,5,4,0,0,0,45,38
17,2,7,4,5,3,4,1,0,0,16,38
45,2,14,2,3,0,4,1,0,0,50,38
46,2,10,2,2,0,4,1,0,0,40,38
37,4,11,2,2,0,4,1,0,0,55,38
50,2,9,2,9,5,4,0,0,0,16,38
28,2,13,4,11,3,4,0,0,0,40,38
36,3,15,2,9,0,4,1,0,0,80,38
41,5,13,2,4,0,4,1,0,0,40,38
33,2,3,2,4,0,1,1,0,0,40,29
38,2,13,2,9,5,4,0,7688,0,40,38
34,2,13,2,3,0,4,1,0,0,50,38
21,2,10,4,7,1,1,0,0,0,25,38
33,2,10,2,13,0,2,1,0,0,40,38
24,2,9,2,5,3,4,1,0,0,35,38
43,0,9,2,0,5,4,0,0,0,40,38
40,2,9,0,11,1,4,1,0,0,60,38
40,2,12,4,12,1,2,1,0,0,40,38
36,2,9,2,13,0,4,1,0,0,40,38
62,6,10,2,0,5,4,0,0,0,16,38
61,3,16,2,3,0,1,1,0,0,40,35
26,2,13,4,11,1,4,0,0,0,40,38
46,5,13,2,9,0,2,1,0,0,40,38
25,2,6,2,6,0,4,1,0,0,40,38
22,4,9,4,4,3,4,1,0,0,40,38
58,2,9,2,2,0,4,1,0,0,40,38
31,3,11,2,4,0,4,1,0,0,55,38
22,2,10,4,5,3,4,1,0,0,30,38
29,2,10,0,12,1,4,1,0,0,55,38
31,2,11,2,2,0,4,1,4386,0,40,25
43,2,10,0,0,3,4,0,0,0,40,38
33,0,11,2,12,0,4,1,0,0,40,38
40,1,12,2,10,0,4,1,0,0,40,38
30,2,10,2,3,0,4,1,15024,0,60,38
54,2,13,2,12,0,4,1,0,0,25,38
25,2,10,5,0,4,4,0,0,0,40,38
65,2,4,2,6,0,4,1,0,0,40,38
18,2,8,4,0,3,4,0,0,0,20,38
32,2,13,2,11,0,4,1,0,1902,40,38
44,2,10,6,11,1,4,0,0,0,25,38
54,2,9,2,2,0,4,1,0,0,48,38
43,2,14,0,3,1,4,0,0,0,50,38
32,1,9,2,10,0,4,1,0,0,40,38
29,2,9,0,11,1,0,0,0,0,50,38
24,4,10,4,9,1,1,1,0,0,30,38
23,2,13,4,3,3,4,0,0,0,40,38
48,2,9,2,13,0,4,1,0,0,40,38
46,2,13,2,11,0,4,1,0,0,50,18
37,2,9,0,6,1,4,0,0,0,40,38
66,2,4,6,7,1,2,0,0,0,10,38
20,2,10,4,7,3,4,0,0,0,35,38
23,4,13,4,0,3,4,1,0,2231,40,38
39,4,13,2,9,0,4,1,0,0,50,38
48,2,13,2,3,0,4,1,5013,0,45,38
21,2,9,4,2,3,4,1,0,0,35,38
31,2,9,2,13,0,4,1,0,0,60,38
40,2,12,0,9,1,4,0,0,0,40,38
30,2,13,4,0,2,4,1,0,0,40,38
36,2,13,2,11,5,4,0,0,0,35,38
28,2,9,2,3,0,4,1,0,0,50,38
37,0,10,0,0,4,2,0,0,0,40,38
55,4,13,2,9,5,4,0,0,0,8,38
25,2,13,4,12,1,4,0,0,0,50,38
53,2,11,0,9,4,4,0,0,0,40,38
20,2,9,4,7,2,2,1,0,0,25,38
39,1,9,0,2,1,4,1,0,1876,40,38
33,2,13,4,9,1,4,1,0,1408,36,38
30,1,13,4,9,1,2,0,0,0,40,10
36,2,9,2,6,0,4,1,0,0,60,38
42,2,9,2,2,0,4,1,0,0,40,38
50,2,9,2,3,0,4,1,0,0,45,38
55,2,14,2,3,0,4,1,99999,0,55,38
23,2,10,4,3,3,3,1,0,0,24,28
31,2,12,2,0,0,4,1,0,0,40,38
45,1,13,2,9,0,4,1,0,0,45,38
36,4,13,4,2,3,4,1,0,0,40,38
50,2,9,2,2,0,4,1,0,0,40,38
29,2,7,4,7,4,2,0,0,0,40,38
26,4,9,2,7,5,4,0,0,1579,20,38
50,2,3,2,13,0,4,1,0,0,37,25
60,2,9,2,9,0,4,1,0,0,30,38
51,2,9,0,7,4,4,0,0,0,38,38
67,4,13,0,9,1,4,1,0,0,40,38
21,2,9,4,4,3,4,1,0,0,20,38
85,2,9,6,11,4,4,1,0,0,35,38
38,1,9,2,2,0,4,1,0,0,50,38
75,2,9,6,0,1,4,0,0,0,40,38
27,2,12,2,2,0,4,1,0,0,45,38
38,2,14,2,3,0,4,1,0,1977,60,38
55,1,13,6,9,1,4,0,0,0,40,38
38,2,13,2,3,0,1,1,0,0,50,23
50,2,9,0,0,1,4,0,0,0,40,38
18,2,7,4,5,1,4,1,0,0,25,38
47,0,9,2,13,0,2,1,0,0,40,38
41,1,13,6,0,1,4,0,0,0,40,38
24,2,10,0,7,1,2,1,0,0,40,38
31,2,10,2,2,0,4,1,0,0,40,38
31,2,9,4,0,4,4,0,0,0,35,32
34,2,9,4,0,3,4,1,0,0,40,38
58,2,9,6,0,1,4,0,0,0,40,38
71,2,10,6,11,1,4,1,0,0,35,38
42,1,10,0,2,1,4,1,0,0,40,38
36,2,13,2,9,0,4,1,0,0,45,38
51,2,6,2,5,0,4,1,2105,0,45,38
22,2,13,4,9,4,4,1,0,0,20,38
32,2,14,5,3,1,4,1,0,2824,55,38
27,2,9,4,13,3,4,1,0,0,40,38
46,2,13,2,9,0,4,1,0,1848,45,38
32,2,10,0,4,1,4,0,0,1590,54,38
51,2,14,2,3,0,4,1,0,0,60,38
45,1,12,0,9,4,4,0,0,0,48,38
19,2,9,4,0,1,4,0,0,0,40,38
51,2,10,2,12,0,4,1,0,0,40,38
25,2,8,2,2,0,4,1,0,0,40,38
34,2,10,5,6,1,3,1,0,0,40,38
21,2,9,4,2,1,4,1,0,0,35,38
24,2,10,4,2,3,4,1,0,0,40,38
27,2,7,2,2,0,4,1,0,0,40,38
29,2,4,2,7,5,4,0,0,0,40,25
25,2,12,4,2,1,4,1,0,0,45,38
43,2,10,0,3,1,2,0,0,0,40,38
35,2,8,2,13,0,4,1,0,0,40,38
19,2,9,4,7,3,2,0,0,0,40,38
44,2,10,0,3,2,4,0,0,0,45,38
44,2,15,2,9,0,4,1,0,0,50,38
25,2,13,2,9,0,4,1,0,0,50,38
18,2,6,4,5,3,4,1,0,0,40,38
41,4,14,0,9,4,4,0,0,0,35,38
46,1,14,2,9,0,2,1,0,0,38,38
34,2,9,0,6,1,4,0,0,0,25,38
24,2,10,4,11,2,4,1,0,0,35,38
57,2,10,4,2,1,2,0,0,0,40,38
43,2,9,5,7,1,2,0,0,0,40,38
41,2,9,0,2,1,4,1,0,2339,40,38
33,2,9,4,13,1,4,1,0,0,70,38
50,2,3,2,6,5,1,0,0,0,35,29
34,1,9,4,4,1,2,1,594,0,60,38
41,2,9,2,2,0,4,1,0,1887,40,38
33,2,11,4,7,1,4,1,0,0,40,4
51,4,3,2,2,0,4,1,0,0,40,38
42,2,11,2,11,0,4,1,0,0,37,38
34,2,10,2,5,0,4,1,0,0,40,38
66,3,9,2,0,5,4,0,0,0,40,38
35,2,9,2,13,0,3,1,0,0,40,5
51,2,9,2,6,0,4,1,0,0,40,38
25,1,12,4,0,3,2,0,0,0,38,38
20,2,10,4,6,2,1,1,0,0,40,39
25,2,9,4,11,3,2,1,0,0,40,38
47,2,13,2,11,0,4,1,0,0,60,38
33,2,6,5,5,1,4,1,0,0,40,38
41,2,10,0,11,1,4,0,0,0,15,38
20,2,10,4,3,3,4,0,0,0,30,38
49,4,9,2,2,0,4,1,0,0,40,38
18,2,7,4,11,1,4,0,0,0,15,38
28,2,6,4,5,1,4,1,0,0,40,38
34,2,10,2,4,0,4,1,0,0,54,25
40,1,13,0,9,4,4,0,0,0,70,38
37,2,13,2,12,0,4,1,0,0,50,38
46,2,6,2,5,0,2,1,0,0,45,38
30,2,9,4,3,1,2,1,0,0,40,38
45,2,9,0,0,4,4,0,0,0,40,38
46,2,10,0,3,4,4,0,0,0,70,38
34,1,10,4,10,1,4,0,0,0,40,38
28,2,6,4,13,4,4,1,0,0,30,38
43,2,9,4,7,1,2,1,0,0,40,13
21,2,10,4,3,1,2,1,0,0,48,25
54,1,14,0,9,1,4,0,0,0,40,38
37,2,13,2,5,0,4,1,0,0,40,38
36,2,9,2,3,0,4,1,0,0,50,38
56,2,13,4,3,1,4,0,8614,0,55,38
32,2,13,5,9,4,4,0,0,0,32,38
29,2,9,4,2,1,4,1,0,1974,35,38
46,4,10,2,3,0,4,1,3137,0,40,38
47,2,10,2,6,0,1,1,3103,0,40,29
21,2,6,5,6,3,4,1,0,0,40,38
21,5,12,4,12,3,4,1,0,0,10,38
28,1,12,2,10,0,4,1,0,2002,40,8
59,2,5,2,6,0,4,1,0,0,40,38
36,2,4,2,6,0,4,1,0,0,40,38
51,2,9,0,11,4,4,0,0,0,43,38
41,5,13,2,9,5,4,0,0,0,40,38
20,2,9,4,6,3,4,0,0,0,42,38
30,2,12,4,12,1,4,0,0,0,40,38
30,2,9,2,5,0,4,1,0,0,40,38
30,2,10,4,12,1,1,1,0,0,40,38
58,2,9,4,0,4,4,0,0,0,40,38
57,2,11,6,9,1,4,0,0,0,40,38
32,3,13,2,2,0,4,1,7688,0,50,38
28,4,9,4,6,2,2,1,0,0,30,38
47,2,9,2,2,0,4,1,0,0,40,38
49,2,13,2,11,0,4,1,0,0,45,38
56,5,9,2,0,0,4,1,0,0,40,38
34,4,13,4,9,1,4,0,0,0,55,38
58,1,9,2,3,0,4,1,7298,0,40,38
64,2,10,2,0,0,4,1,0,0,40,38
33,2,9,4,5,1,4,1,0,0,40,38
39,2,14,2,3,5,4,0,0,2415,65,38
28,2,9,4,7,2,3,1,0,0,48,25
22,2,12,4,3,1,4,1,0,0,55,38
50,2,12,2,3,5,2,0,0,0,40,38
51,2,9,0,6,1,4,0,0,0,40,38
21,2,9,4,7,3,4,0,0,0,40,38
49,2,14,2,9,5,4,0,0,1977,40,38
34,2,10,2,13,0,4,1,0,0,40,38
19,2,9,4,7,3,4,0,34095,0,20,38
50,1,15,2,0,0,1,1,0,0,40,24
54,2,10,6,9,1,4,1,0,0,50,38
28,2,7,2,4,0,4,1,0,0,40,38
48,2,9,2,13,0,4,1,0,0,44,38
17,2,9,4,3,3,4,0,0,0,35,38
38,2,11,2,2,0,4,1,0,0,40,38
21,1,10,4,9,1,4,1,0,0,20,38
57,4,9,2,2,0,4,1,0,0,50,38
27,2,10,2,5,0,4,1,0,0,30,38
33,4,9,4,2,1,4,1,0,0,40,38
30,2,13,2,3,0,4,1,0,0,70,38
39,2,13,2,9,1,4,1,0,0,60,38
60,5,16,2,9,0,4,1,7688,0,60,38
43,2,11,0,6,1,4,1,0,0,40,38
55,2,9,5,6,1,4,1,4865,0,45,38
30,2,13,2,3,0,4,1,0,0,45,38
32,2,10,2,11,0,4,1,4386,0,50,38
47,4,9,2,3,0,4,1,0,0,25,38
43,2,9,4,3,1,4,0,0,0,50,38
36,2,9,2,5,0,4,1,0,0,40,38
36,2,10,4,10,4,2,0,0,0,40,38
46,2,14,2,9,0,4,1,0,0,60,38
47,2,13,2,9,0,4,1,0,0,50,38
34,2,13,4,11,1,4,1,0,0,40,38
24,2,10,4,5,3,4,1,0,0,50,38
37,2,9,2,13,0,4,1,0,1672,60,38
49,2,13,4,9,1,4,0,0,0,45,38
32,2,12,2,0,0,4,1,0,0,45,38
36,2,11,4,9,4,2,0,0,0,38,38
30,2,12,2,0,5,2,0,0,0,20,38
37,2,9,4,7,1,4,0,0,0,40,38
25,2,13,4,9,1,4,1,0,1741,40,38
43,4,14,4,3,1,4,0,0,0,40,38
53,2,9,0,6,3,4,1,0,0,40,38
47,1,10,0,13,4,4,1,0,0,40,38
33,2,13,2,3,0,4,1,15024,0,60,38
63,2,10,2,10,0,4,1,0,0,40,38
28,2,9,4,7,1,4,1,0,0,40,32
31,2,9,2,0,5,4,0,0,0,40,38
40,2,7,5,6,1,2,1,0,0,36,38
28,2,9,4,7,1,4,1,0,0,32,38
34,2,13,2,3,0,4,1,0,0,40,38
24,2,4,5,6,3,4,1,0,0,40,38
19,2,9,4,7,3,4,0,0,0,14,38
24,2,9,4,7,4,4,0,0,0,35,38
70,2,10,4,0,1,4,0,0,0,6,38
59,2,2,2,6,0,4,1,0,0,40,25
47,2,9,2,7,0,4,1,0,0,34,38
31,1,9,4,10,1,2,1,0,0,40,38
30,3,9,2,2,0,4,1,0,1887,48,38
44,1,11,2,2,0,4,1,7688,0,40,38
32,0,9,5,6,1,2,1,0,0,46,38
59,3,9,0,3,1,4,1,0,0,60,38
28,2,10,2,3,0,0,1,0,0,55,38
39,2,13,0,3,1,4,1,0,0,45,38
27,2,9,2,6,0,4,1,0,0,40,38
27,2,10,4,5,1,4,1,0,0,48,38
42,2,9,2,13,0,4,1,0,0,40,38
35,2,9,4,6,3,4,1,0,0,48,38
31,2,2,2,9,0,4,1,0,0,45,38
20,2,9,4,11,3,4,0,0,0,20,38
21,4,10,4,12,1,4,1,0,0,25,38
27,2,11,4,5,3,4,0,0,0,38,38
41,2,10,2,3,3,4,1,0,0,40,38
43,2,12,2,11,0,4,1,7688,0,50,38
39,0,9,0,0,4,4,0,0,0,40,38
31,2,10,5,11,4,4,0,0,0,40,25
50,2,7,0,7,1,2,0,0,0,40,38
28,4,10,2,2,0,4,1,7298,0,40,38
38,2,13,2,11,0,4,1,0,0,50,38
41,2,13,2,9,5,4,0,7688,0,10,38
